chunk_id,work_id,author_id,genre,sentiment_score,sentiment_label
colette_herbier__12,colette_herbier,colette,prose,5,5 stars
colette_herbier__13,colette_herbier,colette,prose,5,5 stars
colette_herbier__15,colette_herbier,colette,prose,2,2 stars
colette_herbier__16,colette_herbier,colette,prose,2,2 stars
colette_herbier__17,colette_herbier,colette,prose,2,2 stars
colette_herbier__18,colette_herbier,colette,prose,5,5 stars
colette_herbier__19,colette_herbier,colette,prose,5,5 stars
colette_herbier__20,colette_herbier,colette,prose,5,5 stars
colette_herbier__23,colette_herbier,colette,prose,3,3 stars
colette_herbier__24,colette_herbier,colette,prose,5,5 stars
colette_herbier__26,colette_herbier,colette,prose,5,5 stars
colette_herbier__27,colette_herbier,colette,prose,5,5 stars
colette_herbier__28,colette_herbier,colette,prose,2,2 stars
colette_herbier__29,colette_herbier,colette,prose,5,5 stars
colette_herbier__31,colette_herbier,colette,prose,1,1 star
colette_herbier__32,colette_herbier,colette,prose,5,5 stars
colette_herbier__34,colette_herbier,colette,prose,1,1 star
colette_herbier__35,colette_herbier,colette,prose,2,2 stars
colette_herbier__36,colette_herbier,colette,prose,1,1 star
colette_herbier__37,colette_herbier,colette,prose,5,5 stars
colette_herbier__39,colette_herbier,colette,prose,5,5 stars
colette_herbier__40,colette_herbier,colette,prose,5,5 stars
colette_heures__1,colette_heures,colette,prose,5,5 stars
colette_heures__3,colette_heures,colette,prose,5,5 stars
colette_heures__4,colette_heures,colette,prose,1,1 star
colette_heures__5,colette_heures,colette,prose,2,2 stars
colette_heures__6,colette_heures,colette,prose,5,5 stars
colette_heures__10,colette_heures,colette,prose,2,2 stars
colette_heures__11,colette_heures,colette,prose,5,5 stars
colette_heures__12,colette_heures,colette,prose,1,1 star
colette_heures__17,colette_heures,colette,prose,5,5 stars
colette_heures__19,colette_heures,colette,prose,5,5 stars
colette_heures__21,colette_heures,colette,prose,5,5 stars
colette_heures__23,colette_heures,colette,prose,5,5 stars
colette_heures__24,colette_heures,colette,prose,5,5 stars
colette_heures__28,colette_heures,colette,prose,1,1 star
colette_heures__29,colette_heures,colette,prose,1,1 star
colette_heures__30,colette_heures,colette,prose,5,5 stars
colette_heures__31,colette_heures,colette,prose,5,5 stars
colette_heures__32,colette_heures,colette,prose,1,1 star
colette_heures__35,colette_heures,colette,prose,1,1 star
colette_heures__37,colette_heures,colette,prose,5,5 stars
colette_heures__38,colette_heures,colette,prose,4,4 stars
colette_heures__40,colette_heures,colette,prose,4,4 stars
colette_heures__41,colette_heures,colette,prose,5,5 stars
colette_heures__46,colette_heures,colette,prose,5,5 stars
colette_heures__49,colette_heures,colette,prose,5,5 stars
colette_heures__50,colette_heures,colette,prose,5,5 stars
colette_heures__52,colette_heures,colette,prose,5,5 stars
colette_heures__53,colette_heures,colette,prose,5,5 stars
colette_heures__56,colette_heures,colette,prose,5,5 stars
colette_heures__57,colette_heures,colette,prose,1,1 star
colette_heures__58,colette_heures,colette,prose,5,5 stars
colette_heures__59,colette_heures,colette,prose,5,5 stars
colette_heures__60,colette_heures,colette,prose,5,5 stars
colette_heures__61,colette_heures,colette,prose,5,5 stars
colette_heures__62,colette_heures,colette,prose,5,5 stars
colette_heures__64,colette_heures,colette,prose,2,2 stars
colette_heures__66,colette_heures,colette,prose,1,1 star
colette_heures__68,colette_heures,colette,prose,5,5 stars
colette_heures__69,colette_heures,colette,prose,5,5 stars
colette_heures__70,colette_heures,colette,prose,5,5 stars
colette_heures__74,colette_heures,colette,prose,5,5 stars
colette_heures__75,colette_heures,colette,prose,5,5 stars
colette_heures__79,colette_heures,colette,prose,1,1 star
colette_heures__81,colette_heures,colette,prose,5,5 stars
colette_heures__82,colette_heures,colette,prose,5,5 stars
colette_heures__83,colette_heures,colette,prose,5,5 stars
colette_heures__84,colette_heures,colette,prose,5,5 stars
colette_heures__85,colette_heures,colette,prose,5,5 stars
colette_heures__87,colette_heures,colette,prose,5,5 stars
colette_heures__88,colette_heures,colette,prose,5,5 stars
colette_heures__89,colette_heures,colette,prose,4,4 stars
colette_heures__90,colette_heures,colette,prose,5,5 stars
colette_heures__92,colette_heures,colette,prose,5,5 stars
colette_heures__94,colette_heures,colette,prose,5,5 stars
colette_heures__96,colette_heures,colette,prose,5,5 stars
colette_heures__97,colette_heures,colette,prose,5,5 stars
colette_heures__98,colette_heures,colette,prose,1,1 star
colette_heures__101,colette_heures,colette,prose,5,5 stars
colette_heures__102,colette_heures,colette,prose,5,5 stars
colette_heures__104,colette_heures,colette,prose,5,5 stars
colette_heures__107,colette_heures,colette,prose,5,5 stars
colette_heures__109,colette_heures,colette,prose,4,4 stars
colette_heures__110,colette_heures,colette,prose,5,5 stars
colette_heures__112,colette_heures,colette,prose,1,1 star
colette_heures__114,colette_heures,colette,prose,1,1 star
colette_heures__115,colette_heures,colette,prose,3,3 stars
colette_hotel__1,colette_hotel,colette,prose,3,3 stars
colette_hotel__2,colette_hotel,colette,prose,5,5 stars
colette_hotel__3,colette_hotel,colette,prose,5,5 stars
colette_hotel__4,colette_hotel,colette,prose,1,1 star
colette_hotel__6,colette_hotel,colette,prose,2,2 stars
colette_hotel__10,colette_hotel,colette,prose,5,5 stars
colette_hotel__11,colette_hotel,colette,prose,5,5 stars
colette_hotel__12,colette_hotel,colette,prose,1,1 star
colette_hotel__13,colette_hotel,colette,prose,2,2 stars
colette_hotel__15,colette_hotel,colette,prose,5,5 stars
colette_hotel__16,colette_hotel,colette,prose,5,5 stars
colette_hotel__17,colette_hotel,colette,prose,4,4 stars
colette_hotel__18,colette_hotel,colette,prose,3,3 stars
colette_hotel__19,colette_hotel,colette,prose,1,1 star
colette_hotel__20,colette_hotel,colette,prose,1,1 star
colette_hotel__21,colette_hotel,colette,prose,1,1 star
colette_hotel__22,colette_hotel,colette,prose,5,5 stars
colette_hotel__24,colette_hotel,colette,prose,5,5 stars
colette_hotel__25,colette_hotel,colette,prose,1,1 star
colette_hotel__27,colette_hotel,colette,prose,1,1 star
colette_hotel__30,colette_hotel,colette,prose,5,5 stars
colette_hotel__31,colette_hotel,colette,prose,5,5 stars
colette_hotel__32,colette_hotel,colette,prose,1,1 star
colette_hotel__33,colette_hotel,colette,prose,1,1 star
colette_hotel__35,colette_hotel,colette,prose,1,1 star
colette_hotel__36,colette_hotel,colette,prose,1,1 star
colette_hotel__37,colette_hotel,colette,prose,1,1 star
colette_hotel__38,colette_hotel,colette,prose,5,5 stars
colette_hotel__40,colette_hotel,colette,prose,2,2 stars
colette_hotel__42,colette_hotel,colette,prose,2,2 stars
colette_hotel__43,colette_hotel,colette,prose,3,3 stars
colette_hotel__44,colette_hotel,colette,prose,1,1 star
colette_hotel__47,colette_hotel,colette,prose,1,1 star
colette_hotel__48,colette_hotel,colette,prose,2,2 stars
colette_hotel__50,colette_hotel,colette,prose,1,1 star
colette_hotel__51,colette_hotel,colette,prose,2,2 stars
colette_hotel__54,colette_hotel,colette,prose,1,1 star
colette_hotel__56,colette_hotel,colette,prose,2,2 stars
colette_hotel__57,colette_hotel,colette,prose,2,2 stars
colette_hotel__58,colette_hotel,colette,prose,1,1 star
colette_hotel__59,colette_hotel,colette,prose,5,5 stars
colette_hotel__60,colette_hotel,colette,prose,1,1 star
colette_hotel__61,colette_hotel,colette,prose,1,1 star
colette_hotel__63,colette_hotel,colette,prose,1,1 star
colette_hotel__64,colette_hotel,colette,prose,1,1 star
colette_hotel__65,colette_hotel,colette,prose,1,1 star
colette_hotel__66,colette_hotel,colette,prose,1,1 star
colette_hotel__67,colette_hotel,colette,prose,1,1 star
colette_hotel__68,colette_hotel,colette,prose,4,4 stars
colette_hotel__70,colette_hotel,colette,prose,1,1 star
colette_ingenue__0,colette_ingenue,colette,prose,2,2 stars
colette_ingenue__2,colette_ingenue,colette,prose,4,4 stars
colette_ingenue__6,colette_ingenue,colette,prose,5,5 stars
colette_ingenue__8,colette_ingenue,colette,prose,5,5 stars
colette_ingenue__9,colette_ingenue,colette,prose,5,5 stars
colette_ingenue__10,colette_ingenue,colette,prose,1,1 star
colette_ingenue__11,colette_ingenue,colette,prose,4,4 stars
colette_ingenue__12,colette_ingenue,colette,prose,2,2 stars
colette_ingenue__14,colette_ingenue,colette,prose,4,4 stars
colette_ingenue__15,colette_ingenue,colette,prose,1,1 star
colette_ingenue__16,colette_ingenue,colette,prose,1,1 star
colette_ingenue__17,colette_ingenue,colette,prose,1,1 star
colette_ingenue__18,colette_ingenue,colette,prose,5,5 stars
colette_ingenue__19,colette_ingenue,colette,prose,5,5 stars
colette_ingenue__20,colette_ingenue,colette,prose,5,5 stars
colette_ingenue__21,colette_ingenue,colette,prose,1,1 star
colette_ingenue__22,colette_ingenue,colette,prose,1,1 star
colette_ingenue__23,colette_ingenue,colette,prose,2,2 stars
colette_ingenue__25,colette_ingenue,colette,prose,1,1 star
colette_ingenue__26,colette_ingenue,colette,prose,1,1 star
colette_ingenue__27,colette_ingenue,colette,prose,5,5 stars
colette_ingenue__28,colette_ingenue,colette,prose,1,1 star
colette_ingenue__29,colette_ingenue,colette,prose,5,5 stars
colette_ingenue__30,colette_ingenue,colette,prose,1,1 star
colette_ingenue__31,colette_ingenue,colette,prose,5,5 stars
colette_ingenue__32,colette_ingenue,colette,prose,5,5 stars
colette_ingenue__33,colette_ingenue,colette,prose,5,5 stars
colette_ingenue__34,colette_ingenue,colette,prose,5,5 stars
colette_ingenue__35,colette_ingenue,colette,prose,1,1 star
colette_ingenue__36,colette_ingenue,colette,prose,5,5 stars
colette_ingenue__38,colette_ingenue,colette,prose,5,5 stars
colette_ingenue__39,colette_ingenue,colette,prose,5,5 stars
colette_ingenue__40,colette_ingenue,colette,prose,5,5 stars
colette_ingenue__42,colette_ingenue,colette,prose,5,5 stars
colette_ingenue__44,colette_ingenue,colette,prose,1,1 star
colette_ingenue__45,colette_ingenue,colette,prose,1,1 star
colette_ingenue__46,colette_ingenue,colette,prose,5,5 stars
colette_ingenue__47,colette_ingenue,colette,prose,5,5 stars
colette_ingenue__48,colette_ingenue,colette,prose,5,5 stars
colette_ingenue__49,colette_ingenue,colette,prose,5,5 stars
colette_ingenue__50,colette_ingenue,colette,prose,5,5 stars
colette_ingenue__51,colette_ingenue,colette,prose,5,5 stars
colette_ingenue__52,colette_ingenue,colette,prose,5,5 stars
colette_ingenue__54,colette_ingenue,colette,prose,1,1 star
colette_ingenue__55,colette_ingenue,colette,prose,5,5 stars
colette_ingenue__56,colette_ingenue,colette,prose,1,1 star
colette_ingenue__57,colette_ingenue,colette,prose,1,1 star
colette_ingenue__58,colette_ingenue,colette,prose,1,1 star
colette_ingenue__59,colette_ingenue,colette,prose,1,1 star
colette_ingenue__61,colette_ingenue,colette,prose,5,5 stars
colette_ingenue__62,colette_ingenue,colette,prose,2,2 stars
colette_ingenue__64,colette_ingenue,colette,prose,1,1 star
colette_ingenue__65,colette_ingenue,colette,prose,5,5 stars
colette_ingenue__66,colette_ingenue,colette,prose,1,1 star
colette_ingenue__67,colette_ingenue,colette,prose,5,5 stars
colette_ingenue__68,colette_ingenue,colette,prose,2,2 stars
colette_ingenue__69,colette_ingenue,colette,prose,5,5 stars
colette_ingenue__70,colette_ingenue,colette,prose,5,5 stars
colette_ingenue__71,colette_ingenue,colette,prose,2,2 stars
colette_ingenue__72,colette_ingenue,colette,prose,1,1 star
colette_ingenue__73,colette_ingenue,colette,prose,5,5 stars
colette_ingenue__74,colette_ingenue,colette,prose,2,2 stars
colette_ingenue__75,colette_ingenue,colette,prose,1,1 star
colette_ingenue__76,colette_ingenue,colette,prose,1,1 star
colette_ingenue__77,colette_ingenue,colette,prose,2,2 stars
colette_ingenue__78,colette_ingenue,colette,prose,5,5 stars
colette_ingenue__80,colette_ingenue,colette,prose,2,2 stars
colette_ingenue__81,colette_ingenue,colette,prose,2,2 stars
colette_ingenue__82,colette_ingenue,colette,prose,3,3 stars
colette_ingenue__83,colette_ingenue,colette,prose,1,1 star
colette_ingenue__84,colette_ingenue,colette,prose,1,1 star
colette_ingenue__85,colette_ingenue,colette,prose,1,1 star
colette_ingenue__87,colette_ingenue,colette,prose,1,1 star
colette_ingenue__88,colette_ingenue,colette,prose,4,4 stars
colette_ingenue__90,colette_ingenue,colette,prose,5,5 stars
colette_ingenue__91,colette_ingenue,colette,prose,1,1 star
colette_ingenue__92,colette_ingenue,colette,prose,1,1 star
colette_ingenue__93,colette_ingenue,colette,prose,1,1 star
colette_ingenue__94,colette_ingenue,colette,prose,5,5 stars
colette_ingenue__95,colette_ingenue,colette,prose,5,5 stars
colette_ingenue__97,colette_ingenue,colette,prose,1,1 star
colette_ingenue__98,colette_ingenue,colette,prose,5,5 stars
colette_ingenue__99,colette_ingenue,colette,prose,1,1 star
colette_ingenue__100,colette_ingenue,colette,prose,1,1 star
colette_ingenue__101,colette_ingenue,colette,prose,3,3 stars
colette_ingenue__102,colette_ingenue,colette,prose,5,5 stars
colette_ingenue__103,colette_ingenue,colette,prose,1,1 star
colette_ingenue__104,colette_ingenue,colette,prose,5,5 stars
colette_ingenue__105,colette_ingenue,colette,prose,1,1 star
colette_ingenue__106,colette_ingenue,colette,prose,1,1 star
colette_ingenue__107,colette_ingenue,colette,prose,4,4 stars
colette_ingenue__108,colette_ingenue,colette,prose,5,5 stars
colette_ingenue__109,colette_ingenue,colette,prose,5,5 stars
colette_ingenue__110,colette_ingenue,colette,prose,2,2 stars
colette_ingenue__111,colette_ingenue,colette,prose,2,2 stars
colette_ingenue__112,colette_ingenue,colette,prose,1,1 star
colette_ingenue__113,colette_ingenue,colette,prose,1,1 star
colette_ingenue__114,colette_ingenue,colette,prose,1,1 star
colette_ingenue__116,colette_ingenue,colette,prose,2,2 stars
colette_ingenue__117,colette_ingenue,colette,prose,5,5 stars
colette_ingenue__118,colette_ingenue,colette,prose,5,5 stars
colette_ingenue__119,colette_ingenue,colette,prose,1,1 star
colette_ingenue__120,colette_ingenue,colette,prose,5,5 stars
colette_ingenue__121,colette_ingenue,colette,prose,1,1 star
colette_ingenue__123,colette_ingenue,colette,prose,5,5 stars
colette_ingenue__124,colette_ingenue,colette,prose,5,5 stars
colette_ingenue__125,colette_ingenue,colette,prose,1,1 star
colette_ingenue__126,colette_ingenue,colette,prose,5,5 stars
colette_ingenue__127,colette_ingenue,colette,prose,1,1 star
colette_ingenue__128,colette_ingenue,colette,prose,5,5 stars
colette_ingenue__129,colette_ingenue,colette,prose,5,5 stars
colette_ingenue__131,colette_ingenue,colette,prose,5,5 stars
colette_ingenue__132,colette_ingenue,colette,prose,1,1 star
colette_ingenue__133,colette_ingenue,colette,prose,5,5 stars
colette_ingenue__134,colette_ingenue,colette,prose,1,1 star
colette_ingenue__135,colette_ingenue,colette,prose,1,1 star
colette_ingenue__136,colette_ingenue,colette,prose,5,5 stars
colette_ingenue__137,colette_ingenue,colette,prose,5,5 stars
colette_ingenue__138,colette_ingenue,colette,prose,1,1 star
colette_ingenue__139,colette_ingenue,colette,prose,1,1 star
colette_ingenue__140,colette_ingenue,colette,prose,5,5 stars
colette_ingenue__141,colette_ingenue,colette,prose,1,1 star
colette_ingenue__143,colette_ingenue,colette,prose,5,5 stars
colette_ingenue__145,colette_ingenue,colette,prose,1,1 star
colette_ingenue__146,colette_ingenue,colette,prose,2,2 stars
colette_ingenue__147,colette_ingenue,colette,prose,1,1 star
colette_ingenue__148,colette_ingenue,colette,prose,5,5 stars
colette_ingenue__149,colette_ingenue,colette,prose,1,1 star
colette_ingenue__150,colette_ingenue,colette,prose,4,4 stars
colette_ingenue__151,colette_ingenue,colette,prose,1,1 star
colette_ingenue__152,colette_ingenue,colette,prose,5,5 stars
colette_ingenue__154,colette_ingenue,colette,prose,1,1 star
colette_ingenue__155,colette_ingenue,colette,prose,5,5 stars
colette_ingenue__156,colette_ingenue,colette,prose,5,5 stars
colette_ingenue__157,colette_ingenue,colette,prose,5,5 stars
colette_ingenue__158,colette_ingenue,colette,prose,1,1 star
colette_ingenue__159,colette_ingenue,colette,prose,5,5 stars
colette_ingenue__160,colette_ingenue,colette,prose,5,5 stars
colette_ingenue__161,colette_ingenue,colette,prose,5,5 stars
colette_ingenue__162,colette_ingenue,colette,prose,5,5 stars
colette_ingenue__163,colette_ingenue,colette,prose,1,1 star
colette_ingenue__164,colette_ingenue,colette,prose,1,1 star
colette_journalintermittent__2,colette_journalintermittent,colette,prose,5,5 stars
colette_journalintermittent__3,colette_journalintermittent,colette,prose,5,5 stars
colette_journalintermittent__7,colette_journalintermittent,colette,prose,5,5 stars
colette_journalintermittent__8,colette_journalintermittent,colette,prose,2,2 stars
colette_journalintermittent__9,colette_journalintermittent,colette,prose,5,5 stars
colette_journalintermittent__10,colette_journalintermittent,colette,prose,5,5 stars
colette_journalintermittent__11,colette_journalintermittent,colette,prose,5,5 stars
colette_journalintermittent__13,colette_journalintermittent,colette,prose,1,1 star
colette_journalintermittent__14,colette_journalintermittent,colette,prose,3,3 stars
colette_journalintermittent__16,colette_journalintermittent,colette,prose,5,5 stars
colette_journalintermittent__17,colette_journalintermittent,colette,prose,1,1 star
colette_journalintermittent__19,colette_journalintermittent,colette,prose,5,5 stars
colette_journalintermittent__20,colette_journalintermittent,colette,prose,1,1 star
colette_journalintermittent__21,colette_journalintermittent,colette,prose,1,1 star
colette_journalintermittent__22,colette_journalintermittent,colette,prose,5,5 stars
colette_journalintermittent__23,colette_journalintermittent,colette,prose,1,1 star
colette_journalintermittent__24,colette_journalintermittent,colette,prose,4,4 stars
colette_journalintermittent__25,colette_journalintermittent,colette,prose,5,5 stars
colette_journalintermittent__26,colette_journalintermittent,colette,prose,5,5 stars
colette_journalintermittent__28,colette_journalintermittent,colette,prose,5,5 stars
colette_journalintermittent__30,colette_journalintermittent,colette,prose,5,5 stars
colette_journalintermittent__31,colette_journalintermittent,colette,prose,5,5 stars
colette_journalintermittent__32,colette_journalintermittent,colette,prose,5,5 stars
colette_journalintermittent__33,colette_journalintermittent,colette,prose,2,2 stars
colette_journalintermittent__34,colette_journalintermittent,colette,prose,5,5 stars
colette_journalintermittent__35,colette_journalintermittent,colette,prose,5,5 stars
colette_journalintermittent__36,colette_journalintermittent,colette,prose,5,5 stars
colette_journalintermittent__37,colette_journalintermittent,colette,prose,5,5 stars
colette_journalintermittent__40,colette_journalintermittent,colette,prose,5,5 stars
colette_journalintermittent__43,colette_journalintermittent,colette,prose,2,2 stars
colette_journalintermittent__46,colette_journalintermittent,colette,prose,1,1 star
colette_journalintermittent__47,colette_journalintermittent,colette,prose,5,5 stars
colette_journalintermittent__48,colette_journalintermittent,colette,prose,5,5 stars
colette_journalrebours__0,colette_journalrebours,colette,prose,1,1 star
colette_journalrebours__1,colette_journalrebours,colette,prose,4,4 stars
colette_journalrebours__2,colette_journalrebours,colette,prose,2,2 stars
colette_journalrebours__4,colette_journalrebours,colette,prose,5,5 stars
colette_journalrebours__6,colette_journalrebours,colette,prose,1,1 star
colette_journalrebours__8,colette_journalrebours,colette,prose,5,5 stars
colette_journalrebours__10,colette_journalrebours,colette,prose,5,5 stars
colette_journalrebours__13,colette_journalrebours,colette,prose,1,1 star
colette_journalrebours__15,colette_journalrebours,colette,prose,5,5 stars
colette_journalrebours__16,colette_journalrebours,colette,prose,5,5 stars
colette_journalrebours__19,colette_journalrebours,colette,prose,5,5 stars
colette_journalrebours__20,colette_journalrebours,colette,prose,2,2 stars
colette_journalrebours__22,colette_journalrebours,colette,prose,5,5 stars
colette_journalrebours__23,colette_journalrebours,colette,prose,5,5 stars
colette_journalrebours__24,colette_journalrebours,colette,prose,1,1 star
colette_journalrebours__27,colette_journalrebours,colette,prose,5,5 stars
colette_journalrebours__29,colette_journalrebours,colette,prose,5,5 stars
colette_journalrebours__32,colette_journalrebours,colette,prose,1,1 star
colette_journalrebours__33,colette_journalrebours,colette,prose,2,2 stars
colette_journalrebours__34,colette_journalrebours,colette,prose,5,5 stars
colette_journalrebours__35,colette_journalrebours,colette,prose,5,5 stars
colette_journalrebours__37,colette_journalrebours,colette,prose,5,5 stars
colette_journalrebours__38,colette_journalrebours,colette,prose,1,1 star
colette_journalrebours__43,colette_journalrebours,colette,prose,1,1 star
colette_journalrebours__44,colette_journalrebours,colette,prose,5,5 stars
colette_journalrebours__45,colette_journalrebours,colette,prose,5,5 stars
colette_journalrebours__46,colette_journalrebours,colette,prose,2,2 stars
colette_journalrebours__47,colette_journalrebours,colette,prose,1,1 star
colette_journalrebours__49,colette_journalrebours,colette,prose,5,5 stars
colette_journalrebours__50,colette_journalrebours,colette,prose,5,5 stars
colette_journalrebours__51,colette_journalrebours,colette,prose,3,3 stars
colette_journalrebours__53,colette_journalrebours,colette,prose,4,4 stars
colette_journalrebours__54,colette_journalrebours,colette,prose,4,4 stars
colette_journalrebours__55,colette_journalrebours,colette,prose,5,5 stars
colette_journalrebours__56,colette_journalrebours,colette,prose,1,1 star
colette_journalrebours__58,colette_journalrebours,colette,prose,1,1 star
colette_journalrebours__59,colette_journalrebours,colette,prose,5,5 stars
colette_journalrebours__60,colette_journalrebours,colette,prose,4,4 stars
colette_journalrebours__61,colette_journalrebours,colette,prose,2,2 stars
colette_journalrebours__62,colette_journalrebours,colette,prose,5,5 stars
colette_journalrebours__63,colette_journalrebours,colette,prose,1,1 star
colette_journalrebours__65,colette_journalrebours,colette,prose,5,5 stars
colette_journalrebours__66,colette_journalrebours,colette,prose,5,5 stars
colette_journalrebours__67,colette_journalrebours,colette,prose,5,5 stars
colette_journalrebours__68,colette_journalrebours,colette,prose,5,5 stars
colette_journalrebours__69,colette_journalrebours,colette,prose,3,3 stars
colette_journalrebours__70,colette_journalrebours,colette,prose,5,5 stars
colette_journalrebours__72,colette_journalrebours,colette,prose,2,2 stars
colette_journalrebours__73,colette_journalrebours,colette,prose,3,3 stars
colette_journalrebours__74,colette_journalrebours,colette,prose,1,1 star
colette_journalrebours__75,colette_journalrebours,colette,prose,5,5 stars
colette_journalrebours__76,colette_journalrebours,colette,prose,5,5 stars
colette_journalrebours__78,colette_journalrebours,colette,prose,2,2 stars
colette_journalrebours__79,colette_journalrebours,colette,prose,1,1 star
colette_journalrebours__83,colette_journalrebours,colette,prose,5,5 stars
colette_journalrebours__84,colette_journalrebours,colette,prose,5,5 stars
colette_journalrebours__85,colette_journalrebours,colette,prose,2,2 stars
colette_journalrebours__88,colette_journalrebours,colette,prose,5,5 stars
colette_journalrebours__89,colette_journalrebours,colette,prose,5,5 stars
colette_journalrebours__90,colette_journalrebours,colette,prose,2,2 stars
colette_journalrebours__91,colette_journalrebours,colette,prose,4,4 stars
colette_journalrebours__92,colette_journalrebours,colette,prose,5,5 stars
colette_journalrebours__93,colette_journalrebours,colette,prose,1,1 star
colette_journalrebours__95,colette_journalrebours,colette,prose,4,4 stars
colette_journalrebours__96,colette_journalrebours,colette,prose,4,4 stars
colette_journalrebours__97,colette_journalrebours,colette,prose,5,5 stars
colette_journalrebours__98,colette_journalrebours,colette,prose,4,4 stars
colette_journalrebours__99,colette_journalrebours,colette,prose,5,5 stars
colette_journalrebours__101,colette_journalrebours,colette,prose,5,5 stars
colette_journalrebours__103,colette_journalrebours,colette,prose,4,4 stars
colette_journalrebours__105,colette_journalrebours,colette,prose,5,5 stars
colette_journalrebours__107,colette_journalrebours,colette,prose,5,5 stars
colette_journalrebours__108,colette_journalrebours,colette,prose,5,5 stars
colette_journalrebours__109,colette_journalrebours,colette,prose,5,5 stars
colette_journalrebours__110,colette_journalrebours,colette,prose,5,5 stars
colette_journalrebours__112,colette_journalrebours,colette,prose,4,4 stars
colette_journalrebours__113,colette_journalrebours,colette,prose,5,5 stars
colette_journalrebours__115,colette_journalrebours,colette,prose,5,5 stars
colette_journalrebours__116,colette_journalrebours,colette,prose,5,5 stars
colette_journalrebours__119,colette_journalrebours,colette,prose,1,1 star
colette_journalrebours__120,colette_journalrebours,colette,prose,5,5 stars
colette_journalrebours__121,colette_journalrebours,colette,prose,5,5 stars
colette_journalrebours__123,colette_journalrebours,colette,prose,1,1 star
colette_journalrebours__124,colette_journalrebours,colette,prose,1,1 star
colette_journalrebours__125,colette_journalrebours,colette,prose,5,5 stars
colette_julie__1,colette_julie,colette,prose,2,2 stars
colette_julie__2,colette_julie,colette,prose,1,1 star
colette_julie__5,colette_julie,colette,prose,1,1 star
colette_julie__7,colette_julie,colette,prose,5,5 stars
colette_julie__8,colette_julie,colette,prose,1,1 star
colette_julie__10,colette_julie,colette,prose,5,5 stars
colette_julie__11,colette_julie,colette,prose,2,2 stars
colette_julie__13,colette_julie,colette,prose,1,1 star
colette_julie__15,colette_julie,colette,prose,2,2 stars
colette_julie__17,colette_julie,colette,prose,1,1 star
colette_julie__18,colette_julie,colette,prose,2,2 stars
colette_julie__19,colette_julie,colette,prose,2,2 stars
colette_julie__20,colette_julie,colette,prose,1,1 star
colette_julie__21,colette_julie,colette,prose,5,5 stars
colette_julie__22,colette_julie,colette,prose,5,5 stars
colette_julie__23,colette_julie,colette,prose,5,5 stars
colette_julie__26,colette_julie,colette,prose,1,1 star
colette_julie__27,colette_julie,colette,prose,1,1 star
colette_julie__28,colette_julie,colette,prose,1,1 star
colette_julie__29,colette_julie,colette,prose,5,5 stars
colette_julie__30,colette_julie,colette,prose,4,4 stars
colette_julie__31,colette_julie,colette,prose,1,1 star
colette_julie__32,colette_julie,colette,prose,1,1 star
colette_julie__35,colette_julie,colette,prose,2,2 stars
colette_julie__37,colette_julie,colette,prose,1,1 star
colette_julie__38,colette_julie,colette,prose,2,2 stars
colette_julie__39,colette_julie,colette,prose,2,2 stars
colette_julie__40,colette_julie,colette,prose,2,2 stars
colette_julie__41,colette_julie,colette,prose,1,1 star
colette_julie__42,colette_julie,colette,prose,1,1 star
colette_julie__43,colette_julie,colette,prose,1,1 star
colette_julie__44,colette_julie,colette,prose,1,1 star
colette_julie__45,colette_julie,colette,prose,1,1 star
colette_julie__47,colette_julie,colette,prose,1,1 star
colette_julie__48,colette_julie,colette,prose,2,2 stars
colette_julie__50,colette_julie,colette,prose,2,2 stars
colette_julie__51,colette_julie,colette,prose,2,2 stars
colette_julie__52,colette_julie,colette,prose,1,1 star
colette_julie__53,colette_julie,colette,prose,5,5 stars
colette_julie__54,colette_julie,colette,prose,2,2 stars
colette_julie__55,colette_julie,colette,prose,2,2 stars
colette_julie__56,colette_julie,colette,prose,1,1 star
colette_julie__57,colette_julie,colette,prose,1,1 star
colette_julie__58,colette_julie,colette,prose,1,1 star
colette_julie__59,colette_julie,colette,prose,1,1 star
colette_julie__60,colette_julie,colette,prose,1,1 star
colette_julie__61,colette_julie,colette,prose,1,1 star
colette_julie__62,colette_julie,colette,prose,5,5 stars
colette_julie__63,colette_julie,colette,prose,5,5 stars
colette_julie__64,colette_julie,colette,prose,2,2 stars
colette_julie__65,colette_julie,colette,prose,2,2 stars
colette_julie__66,colette_julie,colette,prose,1,1 star
colette_julie__67,colette_julie,colette,prose,1,1 star
colette_julie__68,colette_julie,colette,prose,4,4 stars
colette_julie__69,colette_julie,colette,prose,1,1 star
colette_julie__71,colette_julie,colette,prose,1,1 star
colette_julie__73,colette_julie,colette,prose,3,3 stars
colette_julie__74,colette_julie,colette,prose,2,2 stars
colette_julie__75,colette_julie,colette,prose,5,5 stars
colette_julie__76,colette_julie,colette,prose,1,1 star
colette_julie__77,colette_julie,colette,prose,2,2 stars
colette_julie__78,colette_julie,colette,prose,5,5 stars
colette_julie__79,colette_julie,colette,prose,5,5 stars
colette_julie__80,colette_julie,colette,prose,4,4 stars
colette_julie__81,colette_julie,colette,prose,1,1 star
colette_julie__82,colette_julie,colette,prose,5,5 stars
colette_julie__83,colette_julie,colette,prose,3,3 stars
colette_julie__84,colette_julie,colette,prose,3,3 stars
colette_julie__85,colette_julie,colette,prose,1,1 star
